CANDIDATO_ID;CANDIDATO;CURSO_ID;CURSO;PROCESSO_ID;PROCESSO;PERIODO_LETIVO;FORMA_PAGAMENTO_ID;FORMA_PAGAMENTO;BOLSA_ESTUDO;CALL_CENTER;VALOR;DATA_PREINSCRICAO;HORA_PREINSCRICAO;DATA_INSCRICAO;HORA_INSCRICAO;DATA_PAGINSCRICAO;HORA_PAGINSCRICAO
14294;Candidato 14294;4;Curso 4;16;Processo 16;2019/1;;;0;0;;20190214;2215;20190215;847;;
14294;Candidato 14294;4;Curso 4;21;Processo 21;2019/2;1;Boleto;0;0;300.00;20190509;1109;20190509;1111;20190509;0
14295;Candidato 14295;4;Curso 4;16;Processo 16;2019/1;;;0;0;;20190214;2216;20190214;2221;;
14296;Candidato 14296;4;Curso 4;16;Processo 16;2019/1;2;Cartão de Crédito;0;0;100.00;20190214;2218;20190214;2223;20190214;2233
14297;Candidato 14297;4;Curso 4;16;Processo 16;2019/1;2;Cartão de Crédito;0;0;100.00;20190214;2246;20190214;2253;20190214;2259
14298;Candidato 14298;4;Curso 4;16;Processo 16;2019/1;;;;;;20190214;2247;;;;
14299;Candidato 14299;4;Curso 4;16;Processo 16;2019/1;2;Cartão de Crédito;0;0;100.00;20190214;2249;20190214;2300;20190214;2309
14300;Candidato 14300;4;Curso 4;16;Processo 16;2019/1;;;;;;20190214;2251;;;;
14301;Candidato 14301;4;Curso 4;16;Processo 16;2019/1;;;0;0;;20190214;2256;20190214;2300;;
14302;Candidato 14302;4;Curso 4;16;Processo 16;2019/1;;;0;0;;20190214;2328;20190214;2335;;
14303;Candidato 14303;4;Curso 4;16;Processo 16;2019/1;2;Cartão de Crédito;0;0;100.00;20190214;2346;20190214;2353;20190215;1047
14303;Candidato 14303;4;Curso 4;26;Processo 26;2020/1;;;0;0;;20191127;1249;20191127;1251;;
14304;Candidato 14304;4;Curso 4;16;Processo 16;2019/1;;;0;0;;20190214;2349;20190214;2356;;
14305;Candidato 14305;4;Curso 4;16;Processo 16;2019/1;;;0;0;;20190215;1;20190215;5;;
14306;Candidato 14306;4;Curso 4;16;Processo 16;2019/1;;;0;0;;20190215;3;20190215;9;;
14307;Candidato 14307;4;Curso 4;16;Processo 16;2019/1;;;0;0;;20190215;44;20190215;54;;
14308;Candidato 14308;4;Curso 4;16;Processo 16;2019/1;;;;;;20190215;45;;;;
14309;Candidato 14309;4;Curso 4;16;Processo 16;2019/1;;;0;0;;20190215;117;20190215;121;;
14310;Candidato 14310;4;Curso 4;16;Processo 16;2019/1;;;0;0;;20190215;147;20190215;150;;
14311;Candidato 14311;4;Curso 4;16;Processo 16;2019/1;;;0;0;;20190215;215;20190215;218;;
14312;Candidato 14312;4;Curso 4;16;Processo 16;2019/1;;;0;0;;20190215;510;20190215;618;;
14313;Candidato 14313;4;Curso 4;16;Processo 16;2019/1;;;;;;20190215;750;;;;
14314;Candidato 14314;4;Curso 4;16;Processo 16;2019/1;;;0;0;;20190215;803;20190215;828;;
14315;Candidato 14315;6;Curso 6;15;Processo 15;2019/1;;;;;;20190215;853;;;;
14315;Candidato 14315;4;Curso 4;16;Processo 16;2019/1;;;;;;20190215;845;;;;
14316;Candidato 14316;4;Curso 4;16;Processo 16;2019/1;;;0;0;;20190215;857;20190215;908;;
14317;Candidato 14317;4;Curso 4;16;Processo 16;2019/1;;;;;;20190215;921;;;;
14318;Candidato 14318;5;Curso 5;15;Processo 15;2019/1;3;Isento;0;1;0.00;20190215;938;20190215;939;20190215;0
14319;Candidato 14319;4;Curso 4;16;Processo 16;2019/1;;;;;;20190215;1000;;;;
14320;Candidato 14320;4;Curso 4;16;Processo 16;2019/1;;;;;;20190215;1012;;;;
14321;Candidato 14321;4;Curso 4;16;Processo 16;2019/1;;;;;;20190215;1102;;;;
14322;Candidato 14322;4;Curso 4;16;Processo 16;2019/1;;;0;0;;20190215;1109;20190215;1112;;
14323;Candidato 14323;4;Curso 4;16;Processo 16;2019/1;1;Boleto;0;0;100.00;20190215;1123;20190215;1126;20190218;0
14324;Candidato 14324;4;Curso 4;16;Processo 16;2019/1;;;0;0;;20190215;1147;20190215;1148;;
14325;Candidato 14325;4;Curso 4;16;Processo 16;2019/1;2;Cartão de Crédito;0;0;100.00;20190215;1147;20190215;1152;20190215;1155
14326;Candidato 14326;4;Curso 4;16;Processo 16;2019/1;;;;;;20190215;1224;;;;
14327;Candidato 14327;0;Curso 0;16;Processo 16;2019/1;;;;;;20190215;1224;;;;
14327;Candidato 14327;4;Curso 4;21;Processo 21;2019/2;;;0;0;;20190422;1512;20190422;1512;;
14328;Candidato 14328;4;Curso 4;16;Processo 16;2019/1;;;;;;20190215;1227;;;;
14328;Candidato 14328;4;Curso 4;26;Processo 26;2020/1;1;Boleto;0;0;300.00;20190905;1227;20190905;1229;20190909;0
14329;Candidato 14329;4;Curso 4;16;Processo 16;2019/1;;;0;0;;20190215;1228;20190215;1231;;
14330;Candidato 14330;4;Curso 4;16;Processo 16;2019/1;;;0;0;;20190215;1232;20190215;1239;;
14331;Candidato 14331;4;Curso 4;16;Processo 16;2019/1;2;Cartão de Crédito;0;0;100.00;20190215;1240;20190215;1245;20190215;1248
14332;Candidato 14332;4;Curso 4;16;Processo 16;2019/1;;;;;;20190215;1250;;;;
14333;Candidato 14333;4;Curso 4;16;Processo 16;2019/1;;;;;;20190215;1251;;;;
14334;Candidato 14334;4;Curso 4;16;Processo 16;2019/1;;;;;;20190215;1253;;;;
14335;Candidato 14335;4;Curso 4;16;Processo 16;2019/1;1;Boleto;0;0;100.00;20190215;1254;20190215;1856;20190215;0
14336;Candidato 14336;4;Curso 4;16;Processo 16;2019/1;1;Boleto;0;0;100.00;20190215;1254;20190215;1303;20190215;0
14337;Candidato 14337;4;Curso 4;16;Processo 16;2019/1;;;;;;20190215;1259;;;;
14338;Candidato 14338;4;Curso 4;16;Processo 16;2019/1;;;;;;20190215;1307;;;;
14339;Candidato 14339;4;Curso 4;16;Processo 16;2019/1;;;0;0;;20190215;1313;20190215;1320;;
14340;Candidato 14340;4;Curso 4;16;Processo 16;2019/1;1;Boleto;0;0;100.00;20190215;1316;20190215;1322;20190215;0
14341;Candidato 14341;4;Curso 4;16;Processo 16;2019/1;;;;;;20190215;1317;;;;
14342;Candidato 14342;4;Curso 4;16;Processo 16;2019/1;;;;;;20190215;1342;;;;
14343;Candidato 14343;4;Curso 4;16;Processo 16;2019/1;;;;;;20190215;1346;;;;
14343;Candidato 14343;4;Curso 4;21;Processo 21;2019/2;1;Boleto;0;0;300.00;20190422;943;20190422;958;20190426;0
